1MO,3MO,6MO,1YR,2YR,3YR,5YR,7YR,10YR,20YR,30YR
1.9761323,2.1013243,2.2591085,2.427808,2.581713,2.6322474,2.7262049,2.804096,2.876226,2.9832628,3.0834205
2.0117176,2.137444,2.2949307,2.4635327,2.6179178,2.6642387,2.7501926,2.8226645,2.892584,2.9932342,3.0884233
2.0421517,2.1682484,2.3254673,2.4939876,2.6488378,2.691512,2.7705758,2.8384378,2.9064577,3.0016549,3.0926003
2.0758018,2.2022915,2.3592312,2.527645,2.6830385,2.7217886,2.7932317,2.8561513,2.9221349,3.0114968,3.097659
2.124119,2.251312,2.4079573,2.576117,2.7322674,2.7658787,2.8264794,2.8828373,2.9461489,3.0278673,3.1068153
2.153298,2.2807202,2.437134,2.6051686,2.761855,2.7921238,2.8460968,2.8983722,2.959977,3.036885,3.111605
2.186563,2.3144147,2.470667,2.6384497,2.7956831,2.8225558,2.8690977,2.9171312,2.976989,3.0490112,3.1186402
2.2206697,2.34881,2.504861,2.6723974,2.8302436,2.8534765,2.8923626,2.9359977,2.994012,3.0609407,3.1254284
2.2891243,2.4178896,2.57366,2.7404888,2.8994951,2.9158273,2.939567,2.9749541,3.0294945,3.0870728,3.140952
2.471588,2.6056325,2.7637563,2.9235172,3.082953,3.0884578,3.0772305,3.0978754,3.1463997,3.1925309,3.213578
2.7572153,2.9074056,3.0843484,3.2055113,3.353005,3.3660831,3.3318272,3.3404427,3.3877673,3.463745,3.4203894
2.9603896,3.118451,3.3184152,3.4039524,3.5358098,3.5725853,3.5395164,3.5382397,3.5859568,3.7098308,3.6153922
3.0473144,3.205817,3.4150503,3.4919987,3.6180918,3.665104,3.6293347,3.6238658,3.6695356,3.811078,3.6971207
3.050891,3.2088258,3.416877,3.4945135,3.6208084,3.666061,3.6284053,3.6218555,3.6667168,3.8056104,3.6918588
3.1067457,3.2643223,3.4783332,3.5527651,3.6758544,3.7275002,3.6871185,3.6784036,3.7212791,3.870274,3.744897
2.956549,3.1127076,3.308363,3.3981545,3.5319006,3.5622206,3.5240839,3.5208924,3.5666718,3.6804109,3.5898814
2.7783167,2.9257803,3.0997605,3.224261,3.3732555,3.3796136,3.337304,3.3414962,3.385798,3.452442,3.4086206
2.6957667,2.8374631,3.0033128,3.1436453,3.2984948,3.2978008,3.2564425,3.2629616,3.306381,3.3560772,3.3331547
2.6849537,2.8256545,2.990368,3.1328952,3.2885456,3.2867718,3.2455065,3.2520754,3.2952764,3.3425193,3.3224626
2.6818914,2.8221366,2.9863665,3.1297646,3.2857494,3.2833705,3.2418866,3.2483013,3.2913303,3.3374112,3.3183362
2.6304023,2.7668934,2.9272695,3.078628,3.2373521,3.2324104,3.1941345,3.2015936,3.2444222,3.2831008,3.2762961
2.537881,2.6689558,2.824974,2.9860168,3.1476212,3.1420505,3.1147766,3.1252313,3.1689217,3.2016132,3.2147977
2.4462173,2.5735042,2.727444,2.893782,3.0562692,3.053625,3.0419245,3.0572135,3.1029367,3.136712,3.1678097
2.3745732,2.499659,2.652895,2.8215094,2.9837952,2.9849575,2.9873755,3.0077,3.0555568,3.0934844,3.1377563
2.3633738,2.487949,2.6410208,2.8100195,2.9723141,2.9738264,2.9784358,2.9993732,3.047477,3.0858293,3.1322975
2.3848329,2.5094824,2.6624136,2.83126,2.9939306,2.9933567,2.9932442,3.0118792,3.0590036,3.0947194,3.1377666
2.4401019,2.5656745,2.718684,2.8864436,3.0496461,3.044958,3.033362,3.0472255,3.0922968,3.1231768,3.1567092
2.4712477,2.5971065,2.7500763,2.9172566,3.0807846,3.0734897,3.0554442,3.0664787,3.1103058,3.1382785,3.1666062
2.4844542,2.6100843,2.762841,2.9300408,3.0938575,3.0849404,3.0639431,3.073403,3.1165314,3.1426039,3.1690063
2.5026195,2.6279354,2.780397,2.9476182,3.1118162,3.100691,3.075657,3.0829952,3.1251793,3.1486986,3.1724377
2.5288985,2.6543167,2.8066847,2.9734213,3.1378613,3.1244247,3.0940323,3.0990167,3.1401372,3.1612527,3.1806595
2.5434453,2.668785,2.8210232,2.9875906,3.1522098,3.1373088,3.103884,3.1074486,3.147925,3.167491,3.1845996
2.5702345,2.696039,2.8484302,3.0140543,3.1786487,3.1620061,3.1235774,3.1252582,3.1648576,3.1829891,3.1953566
2.6159518,2.7430665,2.89615,3.0593495,3.2234528,3.2047503,3.1586196,3.1577523,3.1961403,3.2134013,3.217209
2.665839,2.794742,2.9490287,3.1086345,3.2716935,3.2515583,3.1980786,3.1949005,3.2321982,3.2501006,3.244174
2.6471975,2.7750118,2.9285095,3.0900247,3.2537527,3.2334604,3.1821945,3.179449,3.2169445,3.233541,3.2316155
2.5801828,2.7052698,2.8571458,3.0232809,3.1883118,3.1696923,3.1286783,3.1287172,3.167576,3.1833136,3.1946313
2.5465443,2.6704428,2.821779,2.9896219,3.154993,3.1376445,3.1024606,3.104149,3.1438155,3.160077,3.1778355
2.51989,2.6429656,2.7940035,2.9629207,3.1284142,3.1123002,3.0820343,3.0852044,3.1255808,3.1427362,3.1654844
2.486055,2.6083539,2.7592242,2.9290998,3.0945227,3.080425,3.056807,3.0622365,3.1036577,3.1227582,3.1516085
2.4390147,2.5605192,2.7113857,2.8821158,3.0471594,3.0363693,3.0224874,3.0315626,3.074607,3.0974188,3.1344912
2.403607,2.5246394,2.6756127,2.846738,3.0113454,3.0032911,2.9969995,3.0091224,3.053481,3.0796478,3.1227787
2.368079,2.488684,2.6398199,2.8111975,2.9752796,2.9700909,2.9715688,2.9869502,3.0326805,3.062562,3.1117053
2.3760624,2.4966524,2.6476982,2.8190932,2.9833453,2.9773366,2.9770052,2.9915023,3.0368648,3.0656765,3.1135638
2.383913,2.5044591,2.6554027,2.8268297,2.991259,2.9844024,2.982281,2.99588,3.0408683,3.0685825,3.115257
2.3809319,2.501385,2.6523168,2.8237963,2.988205,2.9815001,2.980005,2.993807,3.0388813,3.0668,3.1140268
2.4220095,2.542788,2.6934564,2.86472,3.0297825,3.0195413,3.009019,3.0189323,3.0623593,3.0857804,3.1261716
2.4496665,2.5706825,2.7212024,2.8922331,3.0576775,3.0451238,3.0286257,3.0360577,3.07841,3.0990303,3.1347806
2.483508,2.604942,2.7553685,2.9259276,3.091717,3.0765676,3.052953,3.057616,3.0987382,3.116397,3.146345
2.5075684,2.6294014,2.779836,2.9499037,3.115841,3.0990255,3.0705137,3.0733972,3.113707,3.129613,3.1553426
2.548467,2.6712792,2.8219512,2.9907444,3.1566744,3.1375325,3.1011379,3.101453,3.1405437,3.1543903,3.17269
2.579801,2.7034764,2.8544574,3.0219755,3.1877313,3.1670337,3.1249301,3.123482,3.1617098,3.1745038,3.1870015
2.592961,2.7170231,2.8681672,3.0350695,3.2007074,3.1794116,3.1350021,3.1328576,3.1707397,3.1832247,3.1932595
2.6095135,2.7340903,2.8854737,3.0515218,3.2169673,3.194981,3.14776,3.1447828,3.1822474,3.1944766,3.2013845
2.6452136,2.7710695,2.9231575,3.0869677,3.251787,3.2286534,3.175796,3.1712365,3.207898,3.220239,3.2202375
2.6672685,2.7940097,2.9466603,3.1088152,3.2731035,3.2494826,3.1934454,3.1880224,3.2242463,3.2370925,3.2327185
2.7215126,2.850676,3.0051417,3.1623027,3.3248043,3.300714,3.237912,3.2306201,3.265947,3.2814543,3.2659943
2.8065193,2.939811,3.0983112,3.245149,3.403505,3.380738,3.31036,3.3003457,3.3346698,3.3581374,3.3244529
2.898632,3.0364413,3.2010598,3.333532,3.4854913,3.467621,3.3932002,3.379935,3.413636,3.4511445,3.3964434
3.0488398,3.1920695,3.369196,3.4760404,3.6145449,3.6117563,3.5361059,3.5156097,3.548078,3.6167064,3.5261874
3.1330037,3.2776043,3.4619982,3.5567527,3.6871128,3.6950748,3.6186922,3.5935488,3.6243382,3.7114675,3.6012785
3.1931028,3.3379436,3.5272489,3.6154635,3.7401676,3.7558815,3.6780298,3.6497314,3.6786065,3.7779298,3.6544297
3.3171766,3.4610946,3.6600304,3.7408264,3.8549933,3.8857071,3.8021712,3.7687404,3.791707,3.911881,3.763496
3.4162142,3.558236,3.764517,3.8450613,3.9527752,3.9929845,3.9025457,3.8663545,3.8828657,4.0135274,3.8484428
3.5221486,3.6613073,3.8763003,3.9608004,4.0645275,4.1123657,4.0135164,3.9751098,3.983499,4.1190453,3.939154
3.6930466,3.826335,4.060264,4.1569257,4.264293,4.319675,4.207759,4.164376,4.1576805,4.287377,4.089159
3.760116,3.8911414,4.1355925,4.238372,4.352804,4.4101458,4.294202,4.2473836,4.233842,4.356961,4.1526456
3.8705244,3.9994495,4.2661963,4.3804946,4.518407,4.5779414,4.4581265,4.4023128,4.3745584,4.482037,4.2669015
3.9104834,4.03993,4.316962,4.4362397,4.58887,4.6488843,4.5292845,4.4687896,4.4338913,4.534494,4.3141756
3.9440043,4.074794,4.3608966,4.4845243,4.652516,4.7126126,4.5941076,4.529094,4.486856,4.581517,4.355799
3.9766922,4.109726,4.4046493,4.532441,4.717973,4.777791,4.6612797,4.591466,4.5406475,4.629706,4.3975167
4.006216,4.1422715,4.445358,4.5769467,4.781443,4.840683,4.7271304,4.652631,4.5923386,4.6767883,4.437274
4.0409074,4.180844,4.4916496,4.6260486,4.8515477,4.9097743,4.80016,4.7206635,4.6488414,4.729026,4.4803314
4.066095,4.2089677,4.524499,4.6598783,4.8998837,4.95726,4.8509374,4.768175,4.687827,4.7657638,4.5101314
4.0923553,4.238226,4.5579276,4.693292,4.9472146,5.0036654,4.9011106,4.8153462,4.7263203,4.8027105,4.539906
4.110389,4.258444,4.5810113,4.716111,4.9801555,5.0359225,4.9364486,4.8486767,4.753277,4.829104,4.5609717
4.1317973,4.2821,4.6072917,4.7411585,5.014922,5.069938,4.9739857,4.8842487,4.782203,4.8577914,4.5840344
4.150797,4.303303,4.6312385,4.7641225,5.0482626,5.102577,5.010391,4.918778,4.8098373,4.8856826,4.6060214
4.1646085,4.3182726,4.647329,4.778653,5.067182,5.1210947,5.0311494,4.9386034,4.8261375,4.9022655,4.6195445
4.183848,4.3396115,4.6714373,4.8013463,5.100464,5.153749,5.0679917,4.973676,4.8539076,4.9309373,4.6418195
4.198054,4.355256,4.6891465,4.817827,5.1246734,5.177588,5.094921,4.9993706,4.874093,4.951962,4.657943
4.2137423,4.372659,4.709634,4.8372645,5.1553335,5.2079024,5.129137,5.0320354,4.8990593,4.97821,4.6772547
4.2185464,4.378625,4.7191734,4.8479595,5.1785655,5.2310896,5.154749,5.0563874,4.915877,4.995869,4.688075
4.21583,4.37597,4.7172265,4.846982,5.180077,5.232646,5.1562495,5.0577445,4.916104,4.9960485,4.687243
4.2134914,4.373687,4.715596,4.846205,5.1815596,5.234179,5.157724,5.0590873,4.916392,4.996287,4.6865344
4.210472,4.3707843,4.713792,4.8456416,5.1847816,5.237475,5.161041,5.0621705,4.917607,4.9974785,4.686039
4.2122407,4.372534,4.7150574,4.846283,5.1838484,5.236466,5.160181,5.0613956,4.917593,4.997564,4.6868114
4.2166634,4.3768964,4.7182827,4.8479705,5.1817203,5.234199,5.1581917,5.0596137,4.9175897,4.9977474,4.6885943
4.2186093,4.378935,4.720342,4.8496466,5.1835365,5.2359557,5.1603208,5.0616856,4.9194098,4.999749,4.690358
4.224471,4.3850994,4.726806,4.855056,5.189988,5.2423115,5.167728,5.0688677,4.9254074,5.0062256,4.6957173
4.230245,4.3912597,4.7337494,4.861194,5.198736,5.251009,5.1776266,5.0784225,4.9328575,5.014215,4.701738
4.241936,4.4034777,4.7463737,4.871544,5.210332,5.262462,5.191111,5.0915375,4.944029,5.0264025,4.712042
4.252886,4.414832,4.757699,4.88052,5.219024,5.271029,5.201453,5.101643,4.9531236,5.0364566,4.7210546
4.2788763,4.4416056,4.783563,4.900402,5.2351227,5.2869124,5.2212644,5.1211066,4.9718413,5.0575185,4.741103
4.30335,4.4667387,4.8075314,4.9186444,5.2484975,5.3002014,5.2382517,5.137831,4.988452,5.0765953,4.7596817
4.333493,4.4975348,4.836093,4.939979,5.261079,5.3127556,5.255274,5.154659,5.0065556,5.098063,4.7817416
4.364446,4.528987,4.8645205,4.960949,5.270631,5.3223686,5.269382,5.1686444,5.02305,5.1183705,4.8036613
4.401297,4.566343,4.8982496,4.9861054,5.281862,5.3339314,5.28638,5.1853976,5.0426826,5.143059,4.8300033
4.455328,4.620679,4.946136,5.0218916,5.2939587,5.346688,5.3069544,5.2055163,5.0685725,5.177173,4.867739
4.513509,4.678347,4.995177,5.0589375,5.3019514,5.355144,5.3237104,5.221453,5.092778,5.2111926,4.9073663
4.590349,4.752755,5.05619,5.1065593,5.309169,5.3620453,5.341381,5.237136,5.121289,5.2536445,4.9588556
4.6481013,4.8067474,5.0982428,5.140939,5.3123984,5.3635497,5.3507595,5.244188,5.1397676,5.2829127,4.9966974
4.681611,4.837059,5.1207094,5.160067,5.313263,5.3625307,5.3541574,5.245923,5.149046,5.298396,5.0181494
4.7258286,4.875778,5.1481323,5.1843495,5.3135285,5.359281,5.356382,5.2457485,5.159782,5.3169894,5.04574
4.7731695,4.9159575,5.176108,5.2105184,5.3157597,5.35721,5.3595395,5.246249,5.1719446,5.3368373,5.075308
4.823956,4.957614,5.204602,5.23861,5.3196077,5.3561416,5.36286,5.2471843,5.1856766,5.3574495,5.1067204
4.860463,4.986576,5.223855,5.2580595,5.321468,5.3543215,5.3629274,5.2464676,5.1948376,5.370203,5.128083
4.8879366,5.0080037,5.2380567,5.272497,5.3226376,5.3528924,5.362083,5.2457943,5.201787,5.378957,5.1435623
4.911959,5.0265884,5.2504888,5.2851014,5.323659,5.351881,5.360937,5.2454433,5.20812,5.3861675,5.156695
4.931764,5.0417333,5.260396,5.294976,5.3234353,5.349949,5.3583736,5.2442365,5.2128153,5.3910336,5.166912
4.951847,5.0569577,5.27019,5.3044353,5.3221507,5.3468804,5.3541613,5.2421007,5.2169285,5.394777,5.1764884
4.961731,5.064255,5.274512,5.3082347,5.3199673,5.3435216,5.3499894,5.2393737,5.2176423,5.39506,5.180234
4.969216,5.069606,5.277302,5.3103356,5.316895,5.339256,5.3449616,5.235766,5.2170153,5.393978,5.1823287
4.969452,5.068769,5.274784,5.306316,5.3095407,5.330155,5.3354077,5.2271943,5.210239,5.3869176,5.178106
4.9710765,5.069008,5.2731557,5.303145,5.3026114,5.3214655,5.3261585,5.218977,5.2039585,5.380331,5.174468
4.971003,5.067812,5.270465,5.298724,5.295189,5.3122473,5.316455,5.209988,5.196317,5.3724723,5.169165
4.96959,5.065375,5.2667613,5.2929325,5.2868834,5.3019753,5.3056726,5.1995792,5.186681,5.362661,5.1616507
4.9709616,5.0654097,5.2653656,5.289848,5.2809715,5.294433,5.297545,5.191885,5.1799474,5.355717,5.1568108
4.9743085,5.0671735,5.265554,5.2886024,5.2766333,5.288651,5.2911406,5.185976,5.175162,5.350704,5.1538286
4.978976,5.069851,5.266273,5.2876835,5.2719116,5.2822347,5.283956,5.1794367,5.1700344,5.3453093,5.150844
4.982445,5.0715494,5.2662277,5.285878,5.26685,5.275434,5.27641,5.172307,5.1638703,5.3389196,5.146538
4.9851484,5.0726275,5.2656565,5.2834425,5.2614894,5.2682734,5.2684903,5.1646585,5.1568804,5.3317323,5.141204
4.9877415,5.0736814,5.265073,5.281074,5.2563033,5.261333,5.2607975,5.157268,5.150125,5.324797,5.1360097
4.9901757,5.0749025,5.265008,5.2796965,5.252775,5.2564926,5.2553663,5.1520534,5.1453576,5.31989,5.132349
4.993512,5.076921,5.2656713,5.2792506,5.2500024,5.2525244,5.250835,5.147867,5.1418457,5.3162427,5.1300125
4.9954467,5.0778365,5.265413,5.277882,5.246689,5.2480454,5.245844,5.143194,5.1376905,5.311993,5.1269097
4.9913454,5.0747275,5.2630854,5.2756042,5.2460065,5.2476416,5.245616,5.1425595,5.136177,5.3105426,5.1246104
4.9838514,5.069548,5.26013,5.273694,5.2482147,5.251312,5.2499743,5.1460075,5.137792,5.3122973,5.124043
4.980845,5.067585,5.2592487,5.2733655,5.2499056,5.2537646,5.2527514,5.148286,5.1391096,5.3136644,5.1241975
4.9741545,5.062999,5.2567663,5.2718353,5.252269,5.2575083,5.2570877,5.15178,5.1407967,5.315443,5.1237288
4.960041,5.0530276,5.2508783,5.267513,5.2554665,5.2631984,5.263769,5.1570525,5.1425548,5.317289,5.121344
4.9478836,5.044424,5.2458935,5.263825,5.2584085,5.268323,5.2696404,5.1617966,5.144119,5.318825,5.119116
4.9445567,5.042158,5.2447715,5.263206,5.259886,5.2705503,5.272129,5.16393,5.145265,5.319975,5.1190386
4.9468026,5.0439324,5.246156,5.264615,5.2605996,5.2711425,5.272716,5.164545,5.146211,5.320972,5.120339
4.9406867,5.039359,5.243073,5.2617726,5.2604623,5.271733,5.2734537,5.1649404,5.145232,5.3198714,5.1177917
4.9335227,5.0339785,5.239429,5.258381,5.2601953,5.272311,5.274151,5.165294,5.143991,5.318439,5.1146955
4.924485,5.0271273,5.234723,5.253854,5.259478,5.2725997,5.2744565,5.1652555,5.1419435,5.316041,5.1102777
4.9166183,5.0211496,5.2306237,5.249966,5.258893,5.2729235,5.2747703,5.1653566,5.1403685,5.3141265,5.106641
4.9214005,5.0247703,5.233066,5.2523055,5.2591634,5.2726216,5.274498,5.165239,5.14135,5.31534,5.1089625
4.9348345,5.0349555,5.240045,5.2590575,5.2602186,5.272182,5.274064,5.16534,5.1445065,5.319045,5.1157093
4.944054,5.041873,5.2447033,5.2634797,5.260537,5.2714367,5.2731886,5.1650114,5.146394,5.3211927,5.1200924
4.9503393,5.0465965,5.2479286,5.266563,5.2608557,5.2710786,5.272707,5.164954,5.1478415,5.3227706,5.1231713
4.9600773,5.0538363,5.2527776,5.2710176,5.2608433,5.26993,5.2712173,5.1642394,5.149481,5.3244953,5.1273365
4.9742775,5.0640087,5.259036,5.27597,5.2584186,5.265295,5.265653,5.1601343,5.1489806,5.3238654,5.1308556
4.984835,5.071374,5.2633038,5.2789345,5.255497,5.260469,5.2599287,5.155728,5.1473722,5.3220453,5.132414
4.992139,5.0760965,5.26542,5.2794447,5.251201,5.254217,5.2527566,5.1496058,5.1432495,5.3176985,5.1308875
4.9993396,5.080642,5.267269,5.2794795,5.246362,5.2472377,5.244769,5.142676,5.1382117,5.312434,5.128456
5.0048857,5.083838,5.2679105,5.2780514,5.2406297,5.2392015,5.235685,5.134413,5.1312838,5.3053217,5.123798
5.0086517,5.085762,5.2676177,5.2757673,5.2348886,5.231295,5.2268143,5.126144,5.1238394,5.297757,5.118136
5.0137315,5.08869,5.267924,5.273872,5.22908,5.2230263,5.217413,5.1173887,5.115903,5.289683,5.1120515
5.014224,5.088508,5.2664714,5.271062,5.2246857,5.217219,5.210981,5.111211,5.109786,5.2835383,5.1066685
5.012751,5.0871434,5.2647715,5.268745,5.2221675,5.214149,5.2076693,5.1079264,5.10626,5.2800174,5.1032124
5.01389,5.0875864,5.2640715,5.2670193,5.218878,5.2097344,5.2027335,5.1033483,5.101959,5.27569,5.099651
5.011828,5.085994,5.262727,5.265605,5.218024,5.208932,5.2019496,5.1024613,5.1007433,5.274486,5.0981455
5.003379,5.0801377,5.259529,5.2638383,5.2205586,5.2134433,5.207362,5.107,5.10382,5.2776423,5.0991445
4.998756,5.0769334,5.257758,5.2627993,5.221899,5.2158227,5.2101974,5.109344,5.1052847,5.2791357,5.099407
4.996654,5.075393,5.2566977,5.2618837,5.221828,5.216039,5.2105255,5.109518,5.105095,5.2789474,5.0987816
4.9854574,5.067608,5.2524166,5.2593985,5.2251315,5.221872,5.217438,5.115334,5.1087995,5.282711,5.099559
4.977582,5.0620627,5.2492056,5.25725,5.226926,5.2252707,5.221464,5.1186476,5.1105533,5.284461,5.0992336
4.9775567,5.061973,5.2489796,5.256858,5.2263374,5.2245336,5.22064,5.117873,5.1098022,5.283688,5.0985622
4.9821763,5.065132,5.2505507,5.2575364,5.224424,5.2214384,5.2170377,5.1147346,5.107564,5.2814174,5.097628
4.98237,5.065247,5.2505317,5.2573657,5.224094,5.2209735,5.216486,5.1141877,5.1069818,5.2808065,5.097062
4.981424,5.0645757,5.250118,5.2570357,5.224219,5.221263,5.2168255,5.114435,5.1070137,5.280825,5.0968266
4.981843,5.064919,5.250406,5.2573104,5.2244267,5.2214456,5.2169933,5.114576,5.1071405,5.280945,5.0969477
4.9846163,5.066891,5.251552,5.2580476,5.2238307,5.220268,5.2155704,5.1133614,5.1063795,5.2801704,5.096833
4.989854,5.0705795,5.25362,5.2592874,5.222469,5.2177396,5.2125454,5.110772,5.1046724,5.2784343,5.0963926
4.9920096,5.072089,5.2544503,5.2597623,5.2218537,5.216627,5.21122,5.1096373,5.1039047,5.277653,5.0961547
4.984002,5.0665417,5.2515097,5.258175,5.2245083,5.2211843,5.216574,5.1142035,5.106949,5.280727,5.097049
4.975617,5.0607142,5.2483783,5.2563953,5.2271776,5.225784,5.221949,5.1187854,5.1098685,5.283657,5.0976596
4.9805756,5.0642767,5.25054,5.257923,5.226412,5.2240653,5.219855,5.1170254,5.108931,5.2827134,5.0978613
4.992732,5.0728335,5.255329,5.2608004,5.223219,5.2181664,5.212812,5.1109977,5.104988,5.278705,5.096894
5.006183,5.082115,5.259983,5.262843,5.218075,5.209501,5.202569,5.1021056,5.098345,5.2719393,5.0936513
5.01622,5.0889754,5.2630515,5.2636356,5.213275,5.201694,5.1933737,5.094036,5.091802,5.2652926,5.089618
5.0282054,5.0971584,5.2663555,5.2639637,5.2067523,5.191223,5.1810613,5.083211,5.082643,5.25604,5.083403
5.0425143,5.107,5.2699513,5.2637987,5.198294,5.1776648,5.165122,5.069251,5.070455,5.243818,5.0746055
5.0552325,5.115944,5.2729926,5.263387,5.1906004,5.1651525,5.150349,5.056346,5.0587745,5.2321706,5.0656257
5.0682745,5.125353,5.2762713,5.2632623,5.1833134,5.152915,5.135794,5.043742,5.0471573,5.2206497,5.0564513
5.0810823,5.1347466,5.2794495,5.263127,5.1762137,5.1408343,5.121393,5.031396,5.0356297,5.209293,5.0471663
5.0970573,5.1466146,5.2831397,5.2625895,5.1668673,5.1249766,5.102511,5.015371,5.0204744,5.194478,5.03471
5.1090784,5.1557055,5.2858896,5.262172,5.1599026,5.1130104,5.0882225,5.003351,5.00893,5.1832547,5.0250125
5.1257324,5.1684203,5.2898374,5.261875,5.1507454,5.096988,5.069024,4.9873724,4.993484,5.16833,5.01197
5.138209,5.178035,5.2927885,5.261662,5.143974,5.0850325,5.0546656,4.975509,4.9818883,5.1571765,5.002046
5.145941,5.1840425,5.294607,5.2615094,5.1397924,5.077607,5.045728,4.9681506,4.9746175,5.150192,4.995729
5.1541324,5.1904154,5.296725,5.261661,5.1358676,5.070391,5.036985,4.960994,4.9675317,5.1433997,4.989595
5.1632,5.197449,5.2988706,5.2615104,5.1310554,5.061801,5.026629,4.952523,4.959118,5.135351,4.9822655
5.1697164,5.2025065,5.3004518,5.261459,5.1277084,5.05577,5.01934,4.946575,4.953184,5.12968,4.9770784
5.1762905,5.207592,5.3021955,5.26165,5.124722,5.050195,5.0125594,4.941066,4.9476914,5.1244392,4.972315
